#BESTVELA,USB1,0,53.0,FINESTEERING,1885,345109.000,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,0.0477,133.832295,0.0762,0*e8e816e0
#BESTPOSA,USB1,0,53.0,FINESTEERING,1885,345109.250,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08060921315,-114.13097164869,1146.3891,-16.6000,WGS84,2.4526,5.0275,7.5335,"",0.000,0.000,7,7,7,0,00,02,00,11*c8d98c91
#BESTVELA,USB1,0,53.0,FINESTEERING,1885,345109.250,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,0.2728,102.407027,0.4206,0*e427cea3
#BESTXYZA,USB1,0,53.0,FINESTEERING,1885,345109.250,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641741.3859,-3664842.6714,4940062.2817,3.0995,6.7487,5.7353,SOL_COMPUTED,DOPPLER_VELOCITY,0.1165,-0.3917,0.2905,0.3705,0.8066,0.6855,"",0.150,0.000,0.000,7,7,7,0,0,02,00,11*62628eb4
#BESTPOSA,USB1,0,53.0,FINESTEERING,1885,345109.500,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08061593571,-114.13098162808,1144.6801,-16.6000,WGS84,2.4799,5.0477,7.6312,"",0.000,0.000,7,7,7,0,00,02,00,11*50769a62
#BESTVELA,USB1,0,53.0,FINESTEERING,1885,345109.500,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,0.9905,101.292937,1.4964,0*01f59114
#BESTXYZA,USB1,0,53.0,FINESTEERING,1885,345109.500,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641741.3474,-3664840.8746,4940061.4220,3.1014,6.8127,5.8166,SOL_COMPUTED,DOPPLER_VELOCITY,0.4404,-1.3928,1.0424,0.3707,0.8143,0.6952,"",0.150,0.000,0.000,7,7,7,0,0,02,00,11*1e4a0c47
#BESTPOSA,USB1,0,54.5,FINESTEERING,1885,345109.750,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08061442596,-114.13096725802,1147.1863,-16.6000,WGS84,2.5085,5.0719,7.7207,"",0.000,0.000,7,7,7,0,00,02,00,11*b839c946
#BESTVELA,USB1,0,54.5,FINESTEERING,1885,345109.750,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,0.7034,100.216412,0.9848,0*4319c5df
#BESTXYZA,USB1,0,54.5,FINESTEERING,1885,345109.750,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641741.1253,-3664842.8424,4940063.2663,3.1017,6.9075,5.8560,SOL_COMPUTED,DOPPLER_VELOCITY,0.3391,-0.9362,0.6879,0.3707,0.8256,0.6999,"",0.150,0.000,0.000,7,7,7,0,0,02,00,11*7c7a8933
#BESTPOSA,USB1,0,54.5,FINESTEERING,1885,345110.000,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08059572579,-114.13093247909,1152.6256,-16.6000,WGS84,2.4635,5.0391,7.5523,"",0.000,0.000,7,7,7,0,00,02,00,11*c72b8ebe
#BESTVELA,USB1,0,54.5,FINESTEERING,1885,345110.000,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,0.6042,96.749139,0.7412,0*6a99142b
#BESTXYZA,USB1,0,54.5,FINESTEERING,1885,345110.000,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641740.9596,-3664848.4349,4940066.1911,3.0988,6.8048,5.7088,SOL_COMPUTED,DOPPLER_VELOCITY,0.3346,-0.7207,0.5321,0.3704,0.8133,0.6823,"",0.150,0.000,0.000,7,7,7,0,0,02,00,11*9177caf4
#BESTPOSA,USB1,0,54.5,FINESTEERING,1885,345110.250,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08058293135,-114.13091022091,1155.8788,-16.6000,WGS84,2.4367,5.0174,7.4727,"",0.000,0.000,7,7,7,0,00,02,00,11*2dc0f20d
#BESTVELA,USB1,0,54.5,FINESTEERING,1885,345110.250,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,0.8492,117.207622,0.9808,0*7187ea82
#BESTXYZA,USB1,0,54.5,FINESTEERING,1885,345110.250,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641740.8242,-3664851.9487,4940067.8279,3.0987,6.7173,5.6770,SOL_COMPUTED,DOPPLER_VELOCITY,0.3138,-1.1468,0.5192,0.3704,0.8029,0.6785,"",0.150,0.000,0.000,7,7,7,0,0,02,00,11*5bac32cb
#BESTPOSA,USB1,0,49.5,FINESTEERING,1885,345110.500,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08058549656,-114.13090006828,1157.5941,-16.6000,WGS84,2.4322,5.0175,7.4382,"",0.000,0.000,7,7,7,0,00,02,00,11*7ddaf707
#BESTVELA,USB1,0,49.5,FINESTEERING,1885,345110.500,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,0.3359,25.015181,-0.9025,0*a689e275
#BESTXYZA,USB1,0,49.5,FINESTEERING,1885,345110.500,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641740.5246,-3664853.0204,4940069.3417,3.0967,6.7373,5.6068,SOL_COMPUTED,DOPPLER_VELOCITY,0.4582,0.6755,-0.5110,0.3701,0.8053,0.6701,"",0.150,0.000,0.000,7,7,7,0,0,02,00,11*80a66da8
#BESTPOSA,USB1,0,49.5,FINESTEERING,1885,345110.750,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08064719372,-114.13080079656,1179.9827,-16.6000,WGS84,3.3955,5.6416,11.2499,"",0.000,0.000,6,6,6,0,00,02,00,11*f6cef6ae
#BESTVELA,USB1,0,49.5,FINESTEERING,1885,345110.750,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,1.2413,86.012205,0.8027,0*7a9b71cb
#BESTXYZA,USB1,0,49.5,FINESTEERING,1885,345110.750,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641737.7413,-3664863.8264,4940091.0735,3.2384,7.9318,9.8243,SOL_COMPUTED,DOPPLER_VELOCITY,0.9514,-0.9052,0.6788,0.3871,0.9480,1.1742,"",0.150,0.000,0.000,6,6,6,0,0,02,00,11*2ffdc950
#BESTPOSA,USB1,0,49.5,FINESTEERING,1885,345111.000,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08064811298,-114.13080701367,1178.2921,-16.6000,WGS84,3.3949,5.6362,11.2306,"",0.000,0.000,6,6,6,0,00,02,00,11*7f6ed43c
#BESTVELA,USB1,0,49.5,FINESTEERING,1885,345111.000,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,0.8635,94.045047,-0.1370,0*1aeaa5a3
#BESTXYZA,USB1,0,49.5,FINESTEERING,1885,345111.000,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641737.6722,-3664862.6064,4940089.8224,3.2380,7.9157,9.8119,SOL_COMPUTED,DOPPLER_VELOCITY,0.8019,-0.3169,-0.1449,0.3870,0.9461,1.1727,"",0.150,0.000,0.000,6,6,6,0,0,02,00,11*43d14322
#BESTPOSA,USB1,0,49.5,FINESTEERING,1885,345111.250,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08064887672,-114.13081048953,1177.0645,-16.6000,WGS84,3.3926,5.6071,11.1259,"",0.000,0.000,6,6,6,0,00,02,00,11*37a24ad5
#BESTVELA,USB1,0,49.5,FINESTEERING,1885,345111.250,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,1.1011,92.459150,0.5121,0*31d149cc
#BESTXYZA,USB1,0,49.5,FINESTEERING,1885,345111.250,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641737.5522,-3664861.7426,4940088.9207,3.2367,7.8258,9.7477,SOL_COMPUTED,DOPPLER_VELOCITY,0.8574,-0.7769,0.3688,0.3869,0.9354,1.1651,"",0.150,0.000,0.000,6,6,6,0,0,02,00,11*0ce5e620
#BESTPOSA,USB1,0,49.5,FINESTEERING,1885,345111.500,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08064771647,-114.13071375297,1188.1907,-16.6000,WGS84,3.3901,4.5388,9.5993,"",0.000,0.000,7,7,7,0,00,02,00,11*6eebfd29
#BESTVELA,USB1,0,49.5,FINESTEERING,1885,345111.500,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,1.0379,108.191028,0.5330,0*60bce8b8
#BESTXYZA,USB1,0,49.5,FINESTEERING,1885,345111.500,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641734.2632,-3664870.9851,4940097.4962,2.8301,6.3322,8.7254,SOL_COMPUTED,DOPPLER_VELOCITY,0.6599,-0.9388,0.2112,0.3383,0.7568,1.0429,"",0.150,0.000,0.000,7,7,7,0,0,02,00,11*fa1c556e
#BESTPOSA,USB1,0,52.0,FINESTEERING,1885,345111.750,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08067710144,-114.13102739462,1134.9844,-16.6000,WGS84,6.2124,26.1610,69.0975,"",0.000,0.000,5,5,5,0,00,02,00,11*474955e4
#BESTVELA,USB1,0,52.0,FINESTEERING,1885,345111.750,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,2.9864,96.450577,3.7901,0*b00d72dd
#BESTXYZA,USB1,0,52.0,FINESTEERING,1885,345111.750,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641739.6197,-3664829.1719,4940058.1541,5.2627,53.8128,50.7341,SOL_COMPUTED,DOPPLER_VELOCITY,1.6281,-3.6244,2.7380,0.6290,6.4319,6.0639,"",0.150,0.000,0.000,5,5,5,0,0,02,00,11*4709b8f4
#BESTPOSA,USB1,0,52.0,FINESTEERING,1885,345112.000,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08064797147,-114.13080001497,1176.9006,-16.6000,WGS84,3.3957,5.6542,11.2910,"",0.000,0.000,6,6,6,0,00,02,00,11*96a4779b
#BESTVELA,USB1,0,52.0,FINESTEERING,1885,345112.000,00000000,10a2,13386;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,1.3064,96.473946,1.1864,0*73081a54
#BESTXYZA,USB1,0,52.0,FINESTEERING,1885,345112.000,00000000,fac1,13386;SOL_COMPUTED,SINGLE,-1641736.8722,-3664862.0203,4940088.7299,3.2393,7.9705,9.8471,SOL_COMPUTED,DOPPLER_VELOCITY,0.8330,-1.3155,0.8305,0.3872,0.9527,1.1770,"",0.150,0.000,0.000,6,6,6,0,0,02,00,11*6acd700c
#BESTPOSA,USB1,0,52.0,FINESTEERING,1885,345112.250,00000000,b1f6,13386;SOL_COMPUTED,SINGLE,51.08067613196,-114.13101892910,1135.3239,-16.6000,WGS84,6.2091,26.1264,69.0013,"",0.000,0.000,5,5,5,0,00,02,00,11*f22390eb
